,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
10,0.22060086441223928,0.051705984730508296,0.17514846685898755,0.13866830207973221,0.1575374095211401,0.07675649465716036,0.055481983968113796,0.15973317574581192,0.05739643763393804,0.0813229749374483,0.0,0.005542336425020126,0.20771519765047727,0.0228518698921293,0.14669946581281482,0.25551618635528517,0.20777976093651934,0.2100613198595203,0.068462533651738,0.266988219650689,0.15441337393906243,0.06586915371418693,0.15918487900301043,0.032471733659750014,0.14754244937025776,0.20025072902169133,0.08693046847478607,0.21236996036312844,0.20729764743898554,0.06471658377099473
11,0.22521018359700573,0.05669802497754553,0.17925388554109323,0.14368659634371644,0.16222776877138892,0.08193228683089761,0.05956305280838798,0.16444286217466483,0.05461916936100694,0.08642891621714054,0.005542336425020126,0.0,0.21171764055752715,0.02788487592237225,0.15120032007018996,0.2598442911965493,0.21211077790117783,0.21480191525344874,0.07203290561140487,0.2715104821632445,0.15870112300387057,0.06949785456299067,0.16353625260134205,0.028370704009024653,0.15165765496375164,0.20472607768348766,0.09141891301050482,0.21662230824883946,0.21177846261086405,0.06159353181354079
12,0.1398273506350843,0.16260169820393852,0.04569867082713736,0.10666595090391288,0.09316152289860903,0.14482096327905952,0.1778806310777473,0.06326772963720222,0.2495782195237752,0.13599522611535914,0.20771519765047727,0.21171764055752715,0.0,0.19857071227019496,0.07841968475658202,0.09342091405528022,0.08633408502987405,0.0640189882101071,0.14282246963178172,0.09380339107608786,0.06274080834460957,0.14633757441194775,0.11896119720945474,0.23970474064425681,0.07676070911372927,0.08625198607646963,0.13857305931003897,0.09984792019169891,0.09726082461286675,0.26865229672678725
13,0.2025138145825583,0.03688028570382887,0.16437671923347769,0.12113745806086654,0.14160743611525112,0.05957574506027379,0.04045895134114394,0.14645645449338673,0.0722359682473267,0.06612209254273271,0.0228518698921293,0.02788487592237225,0.19857071227019496,0.0,0.13335257463229616,0.24178595389493096,0.19357002797602776,0.19511730065477725,0.06346050344248656,0.25269232250224904,0.14291676960773328,0.0632800353510565,0.14330535900362645,0.048146010899878,0.13633912537718854,0.1853172733942032,0.07221681081132462,0.19799488808998067,0.19185656976190077,0.07704689741252965
14,0.10040807048584524,0.09663050145433673,0.03672827384948462,0.035305466549837725,0.026274346709995462,0.07627524710195356,0.1060819037291575,0.0360632260925678,0.1960397329665671,0.07208772059785853,0.14669946581281482,0.15120032007018996,0.07841968475658202,0.13335257463229616,0.0,0.11045735696562499,0.06686721750176727,0.06547741480863066,0.08417465326952632,0.12051055859806264,0.017542826336702632,0.09829631881750918,0.05194549270057697,0.17740602494283741,0.01842342542976349,0.05919456782280713,0.06523550110603832,0.07630925066796164,0.06949132193266785,0.2090424202941703
15,0.08550039492222347,0.20567065774283025,0.08989481022093464,0.12740041797088741,0.1022885784690093,0.18474190985782388,0.2097824875823759,0.1149644029762524,0.3062531662783816,0.18171516506135355,0.25551618635528517,0.2598442911965493,0.09342091405528022,0.24178595389493096,0.11045735696562499,0.0,0.050329196854536566,0.060730404583449735,0.19127348832715346,0.024667547948952057,0.10641656708581775,0.2072033993866904,0.10939689241661393,0.28501447604925234,0.11000846564721574,0.058512015827461,0.17047438708690874,0.05291877158688211,0.056726230300591075,0.31826550321976527
16,0.059336217536472544,0.15807518832470344,0.05880516976923385,0.08245061718406671,0.05549569324108475,0.13775395007762722,0.16026064492970366,0.08274141457612534,0.2600442336644484,0.13628556662031013,0.20777976093651934,0.21211077790117783,0.08633408502987405,0.19357002797602776,0.06686721750176727,0.050329196854536566,0.0,0.045185589244882904,0.14538147400496643,0.06738817356617736,0.06789922186111755,0.16427734868426913,0.05957146884096129,0.2364994698977393,0.06684733808302573,0.012025589973306994,0.1217163835627062,0.014414317319698935,0.014956600683416935,0.27036656638265966
17,0.08154452064721616,0.15904780834116672,0.053334892534466175,0.07760526225878886,0.05955537797291181,0.1358737101504976,0.16834858798242713,0.0588960173870441,0.2568831823996444,0.13107517573879904,0.2100613198595203,0.21480191525344874,0.0640189882101071,0.19511730065477725,0.06547741480863066,0.060730404583449735,0.045185589244882904,0.0,0.14914347718296536,0.06095264082284668,0.06309385098344696,0.15879730206345746,0.08300995717850779,0.24089865387413686,0.07325439192003551,0.0399551997674322,0.1280817178360158,0.058216378433682575,0.047661957349968094,0.2704513459680312
18,0.16955319177215336,0.03447710624140341,0.1090201844341099,0.08789601675861024,0.10010928864636442,0.04318045171129105,0.04820490715331526,0.10130729159797351,0.11957974234835732,0.04256269175568602,0.068462533651738,0.07203290561140487,0.14282246963178172,0.06346050344248656,0.08417465326952632,0.19127348832715346,0.14538147400496643,0.14914347718296536,0.0,0.20345869647057163,0.08930657052804938,0.03502579071543321,0.10533492152501907,0.09880706708484376,0.08155459011418004,0.13910260475358044,0.03929662516899492,0.15111399832267056,0.1474567957062103,0.13273386084575026
19,0.09699225377234293,0.21642213952424613,0.09906558595463066,0.1352830198595471,0.11281725842426647,0.19422885788975366,0.22284728324909286,0.11782655870054248,0.3156312750761827,0.19017981321921373,0.266988219650689,0.2715104821632445,0.09380339107608786,0.25269232250224904,0.12051055859806264,0.024667547948952057,0.06738817356617736,0.06095264082284668,0.20345869647057163,0.0,0.11577901634051946,0.21601860591448388,0.12490367994934856,0.29726762611321583,0.12261158537166508,0.07256016988428485,0.18286580265626995,0.07246672653759842,0.0718433599632639,0.32874833545488935
20,0.11016341975022086,0.10607776491256067,0.0223858684056301,0.05155097081818765,0.04087560208884729,0.08742127509263364,0.11759641057465942,0.03272255730527838,0.2022559779087088,0.08138675632370569,0.15441337393906243,0.15870112300387057,0.06274080834460957,0.14291676960773328,0.017542826336702632,0.10641656708581775,0.06789922186111755,0.06309385098344696,0.08930657052804938,0.11577901634051946,0.0,0.10108730643370023,0.06582499622624763,0.1856678216841803,0.01797030155824769,0.062284268762979475,0.07728369754581042,0.07892968564032693,0.07383131754107036,0.21714276039547745
21,0.18994527539013784,0.042236904539434524,0.1204142087585774,0.09973867328811044,0.11646971806728834,0.05070744053651875,0.06831350358760413,0.10342154689996044,0.10374253671172631,0.043572332135347204,0.06586915371418693,0.06949785456299067,0.14633757441194775,0.0632800353510565,0.09829631881750918,0.2072033993866904,0.16427734868426913,0.15879730206345746,0.03502579071543321,0.21601860591448388,0.10108730643370023,0.0,0.1294789501064717,0.0976780717563821,0.09926238207436316,0.1570565153086543,0.06313120907300399,0.17220369493115828,0.16655123773789035,0.12331636002739788
22,0.06581907329878174,0.11102092262507299,0.07563297178059294,0.049842925702291985,0.03385478775342152,0.09255668912323532,0.1069737984950122,0.08311847075483152,0.21365561117328588,0.09587401102562401,0.15918487900301043,0.16353625260134205,0.11896119720945474,0.14330535900362645,0.05194549270057697,0.10939689241661393,0.05957146884096129,0.08300995717850779,0.10533492152501907,0.12490367994934856,0.06582499622624763,0.1294789501064717,0.0,0.1853409759910433,0.05488087927823531,0.05264424173495154,0.07332924353967864,0.058852767479265634,0.05416599535860364,0.21973217161262157
23,0.2459834353226894,0.08213880702039783,0.2063163315849977,0.16806265429258957,0.1867814204719543,0.10676941356445135,0.07865944609262772,0.19173954031900778,0.04758213546145978,0.11260235423056407,0.032471733659750014,0.028370704009024653,0.23970474064425681,0.048146010899878,0.17740602494283741,0.28501447604925234,0.2364994698977393,0.24089865387413686,0.09880706708484376,0.29726762611321583,0.1856678216841803,0.0976780717563821,0.1853409759910433,0.0,0.17780219022210925,0.22912747062812755,0.11532666884337864,0.24011099052794374,0.23548765309996597,0.04095623385809211
24,0.10679582017540797,0.09982106388597427,0.032992097302883765,0.051574169962684185,0.03870268494845793,0.0829667021737379,0.10761694491913326,0.04880611180630125,0.19816745898149749,0.07913716203808327,0.14754244937025776,0.15165765496375164,0.07676070911372927,0.13633912537718854,0.01842342542976349,0.11000846564721574,0.06684733808302573,0.07325439192003551,0.08155459011418004,0.12261158537166508,0.01797030155824769,0.09926238207436316,0.05488087927823531,0.17780219022210925,0.0,0.06202371238193756,0.06782427227882014,0.07531759989795615,0.07233892151346578,0.2113111997245407
25,0.05554315646779839,0.14990775437438741,0.05621275750246625,0.0716441969317485,0.04534498745110666,0.12871281265767445,0.15266828110290698,0.07456423046973475,0.25199897407575306,0.12728181067575212,0.20025072902169133,0.20472607768348766,0.08625198607646963,0.1853172733942032,0.05919456782280713,0.058512015827461,0.012025589973306994,0.0399551997674322,0.13910260475358044,0.07256016988428485,0.062284268762979475,0.1570565153086543,0.05264424173495154,0.22912747062812755,0.06202371238193756,0.0,0.11394687338800415,0.022073442025972015,0.01219548671597912,0.2622071312343647
26,0.13573258240316163,0.038247437634210846,0.09829304000566533,0.057685693644529384,0.07191582730154523,0.027330685027018006,0.0409977708487627,0.08825400647815823,0.14077632914676477,0.03447766186165483,0.08693046847478607,0.09141891301050482,0.13857305931003897,0.07221681081132462,0.06523550110603832,0.17047438708690874,0.1217163835627062,0.1280817178360158,0.03929662516899492,0.18286580265626995,0.07728369754581042,0.06313120907300399,0.07332924353967864,0.11532666884337864,0.06782427227882014,0.11394687338800415,0.0,0.12602635741117102,0.12055457508441603,0.1489642910297401
27,0.05226604243798294,0.16331726987078538,0.07127289197002133,0.08950514403305625,0.06263733342079285,0.1436581071823157,0.16302309374391954,0.09537928954806282,0.2658353880051486,0.1433635878474069,0.21236996036312844,0.21662230824883946,0.09984792019169891,0.19799488808998067,0.07630925066796164,0.05291877158688211,0.014414317319698935,0.058216378433682575,0.15111399832267056,0.07246672653759842,0.07892968564032693,0.17220369493115828,0.058852767479265634,0.24011099052794374,0.07531759989795615,0.022073442025972015,0.12602635741117102,0.0,0.016128704530152478,0.2747643075050763
28,0.045068186496208716,0.15711499924001596,0.06827564202121632,0.0784650954130895,0.05283696998456832,0.1359434080425483,0.15813386671327267,0.08567135848253715,0.2597030811356905,0.13540043834452936,0.20729764743898554,0.21177846261086405,0.09726082461286675,0.19185656976190077,0.06949132193266785,0.056726230300591075,0.014956600683416935,0.047661957349968094,0.1474567957062103,0.0718433599632639,0.07383131754107036,0.16655123773789035,0.05416599535860364,0.23548765309996597,0.07233892151346578,0.01219548671597912,0.12055457508441603,0.016128704530152478,0.0,0.2688083955976159
29,0.27807116054691067,0.11277498372857746,0.23815410879285298,0.19701898863598183,0.21839835699179655,0.13519478397213905,0.11379974803367705,0.21874234934989967,0.030954355313263016,0.13962240293751652,0.06471658377099473,0.06159353181354079,0.26865229672678725,0.07704689741252965,0.2090424202941703,0.31826550321976527,0.27036656638265966,0.2704513459680312,0.13273386084575026,0.32874833545488935,0.21714276039547745,0.12331636002739788,0.21973217161262157,0.04095623385809211,0.2113111997245407,0.2622071312343647,0.1489642910297401,0.2747643075050763,0.2688083955976159,0.0
